Age,Income,Family,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
60,195,1,1,0,0,0,0,1,0
45,53,3,2,112,0,0,0,0,0
39,39,2,3,0,0,0,0,0,0
25,20,4,1,0,0,0,0,0,1
29,104,4,3,0,0,0,0,0,1
40,51,2,2,131,0,0,0,1,0
36,154,3,1,0,1,1,0,0,0
33,38,1,1,115,0,0,0,0,0
51,12,2,1,0,0,0,0,0,1
35,28,1,3,0,0,0,0,0,1
54,33,2,3,0,0,0,0,1,0
29,31,4,2,0,0,0,0,0,0
32,44,1,2,192,0,0,0,1,0
37,49,4,3,192,0,0,0,0,0
55,134,2,1,0,0,0,0,0,0
30,182,4,3,94,1,0,0,1,0
49,114,1,1,286,0,0,0,1,0
51,90,1,2,0,0,0,0,1,1
65,105,4,3,0,0,1,0,1,0
32,58,3,1,90,0,0,0,1,0
29,53,4,3,0,0,0,0,1,0
46,15,4,3,0,0,1,0,1,0
64,103,1,3,0,0,0,0,1,1
27,58,4,2,154,0,0,1,1,1
50,83,1,2,0,0,0,1,1,1
33,125,1,3,0,1,0,0,1,0
38,61,3,3,0,0,0,0,0,0
38,69,3,2,0,0,0,0,0,0
37,89,1,3,0,0,0,0,1,0
46,70,4,1,0,0,0,0,0,1
31,39,2,2,0,0,0,0,0,0
35,41,4,2,0,0,0,0,1,0
50,148,2,1,508,0,0,0,0,0
45,38,3,2,148,0,0,0,1,0
30,95,1,3,146,1,0,0,0,1
60,129,2,1,0,0,0,0,0,0
31,84,4,2,0,0,1,0,1,0
60,29,3,2,0,0,0,0,0,0
36,30,2,3,0,0,0,0,1,0
64,90,2,3,134,0,0,0,0,0
29,150,1,1,0,0,0,0,0,1
58,15,4,2,0,0,0,0,0,0
59,13,4,2,0,0,0,0,0,0
58,9,2,3,0,0,0,0,1,0
35,24,4,3,0,0,0,0,0,0
43,41,3,2,0,0,0,0,1,0
33,25,4,1,0,0,0,0,1,1
54,49,4,2,0,0,1,0,0,0
38,58,3,3,128,0,0,0,0,1
38,141,2,1,0,0,0,0,1,1
57,50,4,1,211,0,0,0,0,0
34,61,3,1,0,0,0,0,0,1
52,65,1,1,0,0,0,0,1,1
50,112,1,1,229,0,0,0,0,0
60,19,3,3,0,0,0,0,1,0
26,23,1,2,0,0,0,0,0,0
56,60,1,3,0,0,0,0,0,0
39,30,4,1,0,0,1,0,0,1
45,144,4,1,210,1,0,0,1,0
30,118,4,3,0,1,0,0,1,0
37,194,2,1,0,0,0,0,0,0
45,109,3,1,0,0,0,0,0,0
48,174,1,1,0,0,0,0,1,0
65,34,1,3,119,0,0,0,1,1
46,84,3,2,0,0,0,0,1,0
40,41,1,2,0,0,0,0,0,1
33,92,3,1,0,0,0,0,0,0
40,19,1,3,116,0,0,0,0,0
60,55,3,2,172,0,0,0,0,0
51,22,4,2,0,0,0,0,1,1
41,155,1,1,0,0,0,0,0,0
37,72,4,3,0,0,1,0,0,0
35,81,1,2,0,0,0,0,1,0
35,30,1,1,0,0,1,0,0,1
46,54,4,1,189,0,0,0,1,1
60,60,3,1,0,0,0,0,1,0
51,68,1,2,0,0,0,0,0,0
31,65,4,2,126,0,0,0,1,0
30,31,3,2,142,0,0,0,0,0
32,169,1,3,272,1,1,1,1,0
53,139,1,3,0,1,0,0,0,0
33,29,1,3,0,0,0,0,0,0
40,43,2,2,0,0,0,0,0,1
57,80,2,1,0,0,0,0,1,1
51,43,1,2,123,0,0,0,1,0
30,194,2,1,0,0,0,0,0,1
41,24,2,3,0,0,1,0,1,0
54,32,2,3,0,0,0,0,1,1
42,153,3,1,416,1,0,0,0,0
30,30,1,3,0,0,0,0,1,1
60,165,3,1,0,1,0,0,0,1
56,64,3,2,0,0,0,0,0,1
63,15,4,2,83,0,0,0,0,0
56,70,3,2,0,0,0,0,0,0
39,32,3,3,0,0,0,0,1,0
29,128,2,2,209,1,0,0,1,0
28,84,1,3,102,0,1,1,0,1
41,62,2,3,0,0,0,0,1,1
28,33,3,2,0,0,0,0,0,1
49,65,1,1,0,0,0,0,1,0
30,33,4,2,85,0,0,0,0,0
63,15,1,2,115,0,0,0,1,0
45,45,3,2,0,0,0,0,1,0
40,132,2,1,0,0,0,0,1,0
28,29,3,2,0,0,0,0,1,0
62,65,1,2,0,0,0,0,1,0
38,52,2,2,147,0,0,0,0,0
32,64,2,1,0,0,0,0,1,1
58,73,2,3,224,0,0,0,1,1
33,20,1,3,0,0,0,0,0,0
60,44,2,1,192,0,0,0,1,0
34,79,1,1,0,0,0,0,1,0
38,104,2,2,79,0,0,0,0,0
44,88,1,1,0,0,0,0,0,0
56,51,3,3,0,0,0,0,1,0
37,61,3,2,0,0,0,0,0,0
45,23,2,3,91,0,0,1,1,1
44,38,2,3,95,0,0,0,1,0
37,75,3,2,0,0,1,0,0,0
47,42,4,1,0,0,0,0,1,1
51,45,4,1,0,0,0,0,1,1
63,59,3,2,0,0,0,0,1,0
61,130,2,3,0,1,0,0,0,0
43,9,2,3,96,0,0,0,1,1
41,62,3,3,0,0,0,0,0,0
59,202,1,1,553,0,0,0,0,0
29,162,1,1,0,0,0,0,0,1
32,93,3,1,79,0,0,0,1,0
64,145,1,1,0,0,0,0,0,0
50,99,1,1,368,1,1,1,0,1
35,148,1,3,0,1,0,0,1,0
34,154,3,2,0,1,0,0,1,0
58,149,2,1,0,0,0,0,1,1
41,69,1,3,78,0,0,0,1,0
37,30,2,1,146,0,0,0,0,0
35,48,2,2,0,0,0,0,1,0
45,42,1,3,0,0,0,0,1,0
53,132,2,1,403,0,0,0,0,0
53,81,3,2,193,0,0,0,1,0
54,60,4,2,0,0,0,0,1,1
28,45,4,2,95,0,0,0,0,0
58,70,1,3,0,0,0,0,0,0
47,71,4,1,0,0,0,0,1,0
24,28,4,3,0,0,0,0,0,0
27,83,2,1,0,0,0,0,0,1
42,131,1,1,0,0,0,0,0,1
50,82,1,1,0,0,0,0,1,1
41,79,1,3,225,0,0,0,1,0
46,51,4,3,0,0,0,0,0,0
46,111,2,1,0,0,0,0,0,1
51,93,1,1,0,0,0,0,1,0
59,73,4,3,0,0,0,0,0,0
58,24,2,2,0,0,0,0,1,0
37,64,3,2,0,0,0,0,1,0
39,104,3,1,242,0,0,0,1,0
47,38,4,3,0,0,0,0,1,0
51,191,1,1,0,0,1,0,1,0
64,53,4,3,0,0,0,0,0,1
59,74,4,3,0,0,0,0,0,0
55,21,4,3,0,0,1,0,1,0
57,80,3,3,144,0,0,0,1,1
59,41,4,1,174,0,0,0,0,0
42,79,1,3,0,0,1,0,0,1
34,141,3,2,260,1,0,0,1,0
41,32,3,2,0,0,0,0,0,1
43,38,3,3,0,0,0,0,1,0
53,85,3,2,0,0,0,0,1,0
47,93,2,3,107,0,0,0,0,0
49,140,1,3,0,1,0,0,0,1
35,69,4,2,0,0,0,0,0,1
52,32,2,2,0,0,0,0,0,1
53,61,4,1,177,0,0,0,0,0
48,125,1,1,0,0,0,0,1,0
35,30,4,2,0,0,1,0,0,0
52,104,2,2,0,0,0,0,1,1
60,24,1,1,0,0,0,0,0,0
33,22,1,2,0,0,0,0,0,0
38,59,2,2,0,0,0,0,0,0
29,120,1,2,0,1,1,1,0,1
35,164,2,1,500,0,0,0,0,0
26,60,4,1,0,0,0,1,1,1
48,43,3,2,0,0,0,0,1,0
43,70,3,1,0,0,1,0,0,0
60,51,2,1,0,0,0,0,1,0
27,59,4,1,0,0,0,0,1,0
38,129,4,3,75,1,0,0,1,0
40,22,2,2,0,0,0,0,1,1
38,29,4,2,0,0,0,0,1,0
50,18,1,3,0,0,0,0,1,0
38,65,3,3,0,0,0,0,1,0
34,65,4,1,0,0,0,0,0,1
42,38,1,1,0,0,1,0,0,0
60,110,2,1,0,0,0,0,1,0
62,22,1,2,111,0,0,0,1,0
59,43,2,1,0,0,0,0,0,1
49,30,4,1,0,0,0,0,0,0
49,134,2,1,0,0,0,0,1,0
36,32,3,1,0,0,0,0,0,0
33,139,1,1,0,0,0,0,0,0
43,45,2,1,0,0,0,0,0,0
53,62,3,2,0,0,1,0,0,0
57,51,4,2,103,0,0,0,1,0
53,93,1,3,313,0,0,0,0,0
60,122,1,1,0,0,0,0,0,0
34,45,1,1,0,0,0,0,0,0
51,179,1,1,0,0,1,0,1,0
36,64,3,1,205,0,0,0,0,1
63,41,2,1,0,0,0,0,0,0
37,58,2,3,0,0,0,0,0,1
57,64,4,1,0,0,0,0,1,0
52,28,3,2,0,0,0,0,0,0
38,21,1,3,0,0,0,0,1,0
61,60,1,2,0,0,0,0,1,0
31,78,2,1,0,0,0,0,0,1
39,59,3,3,0,0,0,0,0,0
38,59,3,3,0,0,1,1,1,1
46,83,4,2,0,0,0,0,1,1
48,128,1,1,0,0,1,0,0,0
58,95,1,1,0,0,0,0,1,0
50,160,4,3,410,1,0,0,0,0
67,78,4,3,0,0,1,0,0,0
36,184,2,2,0,1,0,0,0,0
30,30,3,1,0,0,0,0,1,0
58,51,2,3,123,0,0,0,1,0
43,35,1,3,0,0,0,0,0,0
31,74,4,3,0,0,0,0,0,0
37,43,4,2,0,0,1,0,0,0
49,23,2,2,0,0,0,0,1,1
27,20,4,1,99,0,0,0,1,0
50,112,1,1,0,0,0,0,0,0
46,74,3,2,0,0,0,0,1,1
49,65,2,3,232,0,0,0,0,1
29,124,2,1,0,0,0,0,0,1
55,65,3,1,0,0,0,0,0,0
61,73,3,3,285,0,0,0,0,0
45,8,2,3,0,0,0,0,0,1
33,53,3,1,76,0,0,0,1,0
63,131,3,3,229,1,0,0,1,0
32,13,4,1,0,0,1,1,1,1
42,60,1,1,98,0,0,0,1,0
51,45,1,2,82,0,0,0,1,0
44,39,2,3,119,0,0,0,0,0
33,78,4,2,0,0,0,0,0,0
39,43,3,3,0,0,0,0,1,0
56,31,2,1,109,0,1,1,1,1
28,118,3,2,161,1,0,0,0,0
43,82,3,1,0,0,0,0,1,0
30,112,3,1,0,0,0,0,1,0
34,10,1,2,0,0,0,0,1,0
26,18,2,3,95,0,0,0,0,0
58,72,3,2,0,0,0,0,1,0
43,72,4,3,0,0,0,0,1,0
40,78,1,1,0,0,0,0,1,0
54,78,3,2,0,0,0,0,0,0
44,30,1,3,0,0,0,0,1,0
54,45,3,1,0,0,0,0,0,1
39,80,2,1,0,0,0,0,0,0
59,174,1,1,0,0,0,0,1,1
53,51,2,3,0,0,0,0,1,0
32,181,1,1,0,0,0,1,1,1
40,78,4,2,194,0,0,0,1,1
54,79,3,3,0,0,0,0,0,0
27,119,1,1,118,0,0,0,1,0
63,49,4,2,109,0,1,1,1,1
26,83,3,2,0,1,0,0,1,0
33,100,1,2,126,0,0,0,1,0
43,70,3,1,0,0,0,0,1,0
57,52,3,2,0,0,0,0,1,0
26,12,4,1,0,0,0,0,1,0
55,82,4,3,219,0,0,0,0,1
30,34,2,2,0,0,0,0,1,1
63,112,4,3,0,0,0,0,1,1
55,42,3,3,0,0,0,0,1,0
35,83,2,1,0,0,0,0,0,0
45,142,1,2,0,1,0,0,1,0
47,199,2,1,0,0,0,0,1,0
31,29,4,2,121,0,0,0,1,1
56,70,3,3,273,0,0,0,1,1
49,25,2,3,0,0,0,0,1,0
53,84,2,1,0,0,0,0,1,0
62,81,3,1,0,0,0,0,0,1
63,15,2,1,0,0,0,0,0,0
26,54,3,3,0,0,0,0,1,0
59,108,4,2,304,1,0,0,1,0
40,83,4,1,0,0,0,0,1,1
42,62,1,3,170,0,0,1,1,1
29,134,2,1,204,0,0,0,0,0
40,75,3,1,79,0,0,0,0,0
31,109,2,2,341,0,0,0,0,1
35,152,2,1,0,0,0,0,1,0
62,83,4,3,0,0,1,0,0,0
51,52,4,3,0,0,0,0,1,0
32,31,2,3,0,0,0,0,1,1
27,135,3,3,449,1,0,0,0,1
62,98,1,1,151,0,0,0,1,0
66,14,4,2,0,0,0,0,0,0
53,64,4,1,0,0,0,0,1,1
49,109,2,1,0,0,0,0,0,0
65,118,1,1,333,0,0,1,1,1
30,80,4,2,0,0,1,0,1,0
60,51,3,3,0,0,0,0,0,0
30,115,4,2,0,1,0,0,1,0
54,83,1,1,0,0,0,0,1,0
54,90,1,1,0,0,0,0,1,0
37,28,4,1,0,0,1,1,1,0
32,82,2,1,221,0,0,0,1,1
51,24,3,1,0,0,0,0,1,1
46,71,2,1,0,0,0,0,1,1
41,80,1,1,0,0,0,0,0,0
62,109,4,3,0,0,0,0,1,0
54,140,1,1,0,0,0,0,1,0
52,39,4,2,0,0,1,0,1,0
51,39,1,2,98,0,0,0,1,0
24,50,3,2,0,0,1,0,0,0
61,31,2,1,0,0,0,0,1,0
55,35,3,3,144,0,0,0,1,1
37,44,4,1,0,0,0,0,0,1
64,35,1,3,0,0,0,0,1,0
34,20,2,1,106,0,0,0,1,1
31,10,4,2,0,0,0,0,1,0
42,83,4,3,0,0,0,0,1,0
47,203,2,1,0,0,0,0,1,0
29,84,3,1,0,0,0,0,0,0
34,41,4,1,0,0,0,0,0,0
36,164,2,1,0,0,0,0,1,1
34,152,2,1,0,0,0,0,0,0
26,62,4,1,0,0,1,0,0,0
48,12,4,1,89,0,0,0,0,0
47,28,4,1,0,0,0,0,1,0
39,52,1,1,0,0,0,0,0,1
62,19,3,2,97,0,0,0,1,0
34,35,3,1,0,0,0,0,0,0
43,28,4,1,96,0,0,0,1,0
55,70,3,2,0,0,0,0,1,1
65,140,1,1,0,0,0,0,0,0
26,102,4,3,0,0,0,0,0,0
57,50,4,3,0,0,0,0,1,0
32,61,3,1,205,0,0,0,1,1
35,188,2,2,259,1,0,0,1,0
63,178,4,3,0,1,0,0,0,0
49,44,4,2,194,0,0,0,1,0
23,12,4,1,0,0,1,0,0,1
30,69,4,1,188,0,0,0,0,1
43,132,1,1,0,0,0,0,0,0
39,128,2,1,196,0,0,0,1,0
31,44,4,1,122,0,0,0,1,0
65,44,1,3,0,0,0,0,1,1
34,34,2,3,0,0,1,0,1,0
37,132,2,1,0,0,0,0,0,0
62,158,2,1,0,0,0,0,0,1
33,83,1,1,0,0,0,0,1,0
48,28,1,3,75,0,0,0,1,0
33,131,3,3,0,1,1,0,0,0
45,31,3,2,0,0,0,0,1,1
44,40,4,2,0,0,0,0,1,0
37,71,2,1,127,0,1,0,0,0
31,42,2,3,0,0,0,0,1,0
56,35,3,2,114,0,0,0,0,0
30,81,2,1,0,0,0,0,1,0
61,91,2,1,0,0,0,0,1,0
32,129,4,2,0,1,0,0,0,1
51,75,1,1,0,0,0,0,0,0
26,54,4,2,230,0,0,0,0,0
31,43,1,1,0,0,0,0,0,0
43,94,4,2,0,0,0,0,0,0
57,84,4,3,0,0,0,0,0,1
42,34,1,2,0,0,1,0,0,0
48,15,4,1,0,0,0,0,1,0
46,99,2,3,194,0,0,0,1,0
33,15,1,2,82,0,1,1,1,1
45,83,4,3,0,0,0,0,1,0
31,83,4,3,0,0,0,0,1,0
42,143,1,1,0,0,1,0,1,0
56,81,4,3,0,0,0,0,1,0
63,39,1,2,0,0,0,0,0,0
42,158,2,2,277,1,0,0,0,1
50,62,1,3,0,0,0,0,0,0
31,64,2,1,0,0,0,0,1,1
65,29,1,2,0,0,0,0,0,0
60,64,3,1,0,0,0,0,1,0
34,21,4,2,0,0,0,0,1,0
62,142,2,3,0,1,0,0,0,1
56,64,3,1,0,0,0,0,0,0
51,40,4,1,0,0,1,0,0,1
44,61,3,2,0,0,0,0,0,0
41,44,1,3,0,0,0,0,0,0
43,78,3,2,161,0,0,0,1,1
25,25,2,3,0,0,0,0,0,0
40,125,2,1,0,0,0,0,0,1
53,63,2,3,0,0,0,0,1,0
54,54,1,3,185,0,0,0,1,0
36,92,2,1,184,0,0,0,0,0
26,119,2,1,381,0,0,0,1,1
35,40,1,2,0,0,0,0,1,0
29,41,1,1,0,0,0,0,0,0
35,81,2,1,0,0,0,0,1,1
28,101,3,1,270,0,0,0,0,0
48,25,4,2,0,0,0,0,0,0
46,55,1,2,0,0,1,0,0,0
31,43,1,3,166,0,0,0,0,1
40,98,2,2,98,0,0,0,1,0
27,112,4,3,402,0,0,0,1,1
32,69,4,3,102,0,0,0,1,0
67,79,4,2,215,0,0,1,1,1
24,118,2,1,0,0,1,0,1,0
45,81,3,2,251,0,0,0,1,1
26,19,1,2,121,0,0,0,1,0
42,139,2,3,0,1,0,0,1,0
65,63,3,2,0,0,0,0,1,0
59,102,2,1,0,0,0,0,1,0
30,40,4,2,0,0,0,0,1,0
32,44,1,1,81,0,0,0,1,1
36,59,3,1,216,0,0,0,0,0
48,224,2,1,0,0,0,1,1,1
56,64,2,3,0,0,0,0,0,0
44,129,2,1,0,0,0,0,1,0
60,43,1,1,0,0,0,0,1,1
51,12,3,1,0,0,1,1,1,1
34,53,3,2,0,0,0,0,1,0
45,39,2,3,0,0,0,0,0,1
47,65,1,1,0,0,0,0,0,0
29,18,1,3,94,0,0,0,1,1
52,55,1,3,0,0,0,0,0,0
61,60,1,3,0,0,0,0,1,0
40,42,2,1,187,0,0,0,1,0
24,44,3,2,0,0,0,0,0,0
33,111,2,1,0,0,0,0,1,0
33,62,1,1,0,0,0,0,1,0
52,44,2,3,148,0,0,0,0,1
40,69,1,3,0,0,0,0,0,0
45,62,3,3,172,0,0,0,1,0
27,35,1,2,0,0,0,0,0,0
38,91,1,1,0,0,0,0,1,1
50,12,1,1,96,0,0,0,0,0
41,89,3,1,292,0,0,0,1,0
60,65,4,2,0,0,1,0,1,0
64,179,2,3,400,1,0,0,0,0
34,82,2,3,0,0,1,1,1,1
30,48,1,1,0,0,0,0,1,0
31,20,4,2,0,0,0,0,1,0
41,91,1,3,330,0,1,0,1,0
61,122,2,1,0,0,0,0,1,0
42,22,1,3,0,0,0,0,1,0
48,43,2,1,0,0,0,0,1,0
59,38,4,1,0,0,0,0,0,1
57,61,3,1,0,0,0,0,1,0
37,33,4,2,0,0,0,0,0,0
53,145,1,1,345,0,0,0,0,0
53,170,1,1,0,0,0,0,1,0
26,55,3,2,0,0,0,0,1,0
39,40,1,3,0,0,0,0,1,0
35,68,2,1,126,0,0,0,0,1
59,53,3,1,0,0,0,0,1,0
43,63,3,3,0,0,1,0,0,0
39,123,2,1,92,0,0,0,0,1
49,13,2,1,0,0,0,0,1,0
47,12,4,1,102,0,0,0,0,1
41,53,2,1,102,0,0,0,1,0
57,79,1,2,294,0,0,0,1,1
42,89,1,2,170,0,0,0,1,0
61,188,1,2,0,1,0,0,0,0
56,62,3,3,0,0,0,0,1,0
29,123,3,3,428,1,0,0,1,0
25,40,3,2,0,0,0,0,1,0
32,119,4,3,0,1,0,0,1,0
37,123,4,2,253,1,0,1,1,1
31,23,1,2,0,0,0,0,1,1
38,62,1,3,255,0,0,0,1,0
40,69,3,1,106,0,0,0,1,0
61,124,2,1,0,0,1,0,0,1
50,52,4,3,0,0,0,0,0,0
32,134,2,1,0,0,0,0,0,0
62,58,1,2,0,0,0,0,0,0
62,45,3,2,200,0,0,0,1,1
40,75,4,2,0,0,0,0,1,0
59,23,4,2,78,0,0,0,0,0
43,123,3,1,0,1,0,0,1,0
62,48,3,1,0,0,0,0,0,0
48,145,1,1,140,0,0,0,1,0
29,31,1,3,0,0,0,0,0,0
58,38,3,3,0,0,0,0,1,0
43,78,4,3,0,0,0,0,0,0
39,94,2,1,0,0,0,0,1,0
33,84,1,3,0,0,0,0,1,0
40,22,1,3,0,0,0,0,1,0
28,78,4,1,0,0,0,0,1,1
38,75,3,2,0,0,0,0,1,0
65,71,3,1,0,0,0,0,0,1
35,24,1,3,0,0,0,0,1,1
29,112,2,1,0,0,0,0,1,1
61,53,1,2,167,0,0,0,1,0
46,41,1,3,0,0,0,0,0,0
50,25,1,2,0,0,0,0,1,0
60,42,4,2,194,0,0,0,1,0
54,51,3,2,113,0,1,1,1,1
43,19,2,2,0,0,0,0,1,0
38,90,2,1,258,0,1,1,1,1
46,89,4,2,0,0,0,0,1,0
64,22,3,1,0,0,1,1,1,1
24,119,1,1,0,0,0,0,1,0
39,93,4,3,0,1,0,0,1,0
34,18,4,1,0,0,0,0,0,0
65,32,1,3,120,0,0,0,1,0
38,182,3,3,0,1,0,1,1,1
62,19,2,3,0,0,0,0,1,1
59,85,1,3,0,1,0,1,0,1
49,90,4,2,0,0,1,0,1,0
57,59,2,1,134,0,0,0,1,0
64,84,1,1,0,0,0,0,0,0
47,95,2,2,0,1,0,0,0,0
30,13,3,3,0,0,0,0,1,0
42,88,4,1,0,0,0,0,1,1
53,34,2,3,0,0,0,0,1,1
50,11,4,3,0,0,0,0,0,1
62,80,4,2,0,0,0,0,0,0
34,41,1,1,0,0,0,0,0,1
47,90,2,3,0,0,0,0,0,0
62,93,3,3,0,1,0,1,1,1
61,81,4,2,0,0,0,0,0,0
59,60,2,1,0,0,0,0,1,0
47,39,3,2,0,0,0,0,1,1
65,22,3,2,0,0,0,0,0,0
56,32,2,1,79,0,1,0,1,0
56,28,1,3,0,0,0,0,1,0
31,35,2,2,0,0,0,0,0,1
61,154,3,3,351,1,0,1,1,1
42,189,2,1,0,0,0,0,1,0
44,40,4,3,84,0,0,0,0,0
47,88,2,2,0,0,0,0,1,0
30,124,2,1,0,0,0,0,1,0
62,23,2,3,0,0,0,0,0,0
56,23,4,1,0,0,0,0,1,1
25,139,2,1,0,0,0,0,0,1
53,173,4,1,427,1,0,0,1,0
26,42,4,3,153,0,0,0,1,0
59,161,1,1,160,0,0,0,0,1
62,28,3,2,0,0,0,0,1,0
58,191,4,3,194,1,0,0,0,1
40,42,2,1,106,0,0,0,0,1
35,81,4,3,0,0,0,0,1,0
51,175,3,1,312,1,0,0,0,0
41,82,3,1,0,0,0,0,1,0
51,53,1,3,0,0,0,0,0,1
27,142,3,1,0,1,0,0,0,0
46,42,4,3,0,0,0,0,1,0
46,64,4,1,189,0,0,0,0,0
31,90,2,1,0,0,1,0,1,0
58,44,1,2,0,0,0,0,0,0
42,29,1,3,0,0,0,0,1,0
59,93,2,1,0,0,0,0,0,1
54,69,3,3,132,0,0,0,1,0
35,82,2,2,0,0,0,0,1,1
34,180,2,3,0,1,0,1,1,0
46,13,2,3,0,0,0,0,1,0
52,72,1,1,178,0,0,0,0,0
55,54,3,1,0,0,0,0,1,0
34,104,1,1,0,0,0,0,1,1
57,44,2,2,157,0,0,0,0,0
45,40,1,1,0,0,1,1,1,1
29,190,2,1,246,0,0,0,1,1
49,64,4,1,0,0,0,0,1,1
36,9,2,2,99,0,1,0,0,0
57,38,4,2,0,0,0,0,1,0
25,72,3,3,0,0,0,0,1,0
43,82,1,1,79,0,0,0,1,0
27,48,2,3,119,0,1,0,1,0
54,82,4,3,294,0,0,0,0,0
53,14,2,2,83,0,0,0,0,0
55,162,1,1,0,0,0,0,1,1
43,54,2,1,0,0,0,0,1,0
35,90,2,1,0,0,0,0,0,0
59,64,4,1,0,0,0,0,0,0
42,65,3,3,0,0,0,0,1,1
51,113,2,1,0,0,0,0,0,0
57,38,2,3,0,0,0,0,0,0
39,65,1,3,0,0,0,0,0,0
53,39,4,3,0,0,0,0,1,0
31,174,2,1,0,0,0,0,1,1
33,59,2,3,0,0,0,0,1,0
38,43,2,1,0,0,0,0,1,0
47,24,2,3,0,0,0,0,0,1
63,50,1,2,166,0,0,0,0,0
44,68,1,3,0,0,0,0,1,0
61,61,3,3,0,0,0,0,1,0
52,21,4,2,0,0,0,0,1,0
59,21,2,2,0,0,0,0,1,0
56,31,4,1,0,0,0,0,0,0
58,70,4,1,0,0,1,0,0,0
30,25,3,2,135,0,0,0,0,1
42,78,1,3,0,0,0,0,1,0
51,19,1,1,0,0,0,0,0,0
60,23,1,3,0,0,0,0,1,0
30,40,4,1,0,0,0,0,1,0
49,22,1,3,0,0,0,0,0,0
26,71,4,2,0,0,1,0,1,0
36,58,1,2,0,0,0,0,0,0
65,75,3,1,0,0,0,0,1,0
27,40,1,2,110,0,0,0,0,1
60,155,1,3,0,1,0,0,0,1
32,83,4,2,0,0,0,0,0,0
46,99,3,1,0,0,0,0,0,0
60,59,1,2,0,0,1,0,0,0
28,53,3,2,0,0,0,0,1,0
50,11,4,1,0,0,1,0,0,0
52,179,4,3,0,1,0,0,0,0
29,71,2,3,0,0,0,0,0,0
30,85,4,3,0,0,0,0,1,0
42,49,3,3,0,0,1,0,1,0
32,122,2,1,0,0,0,0,1,1
40,171,2,1,0,0,0,0,1,0
49,138,2,2,0,1,0,0,1,0
53,8,4,3,0,0,1,0,1,0
42,59,4,1,0,0,0,0,1,0
38,49,3,1,0,0,0,0,0,0
60,92,2,1,0,0,0,0,0,0
27,75,4,1,0,0,0,0,0,0
61,60,1,2,0,0,0,0,1,1
27,41,2,2,0,0,0,0,1,0
45,40,3,2,0,0,0,0,1,1
41,81,2,1,146,0,0,0,1,1
44,52,1,3,196,0,0,0,0,1
38,25,4,1,0,0,0,0,0,0
39,139,1,1,353,0,0,0,1,0
48,54,1,2,0,0,0,0,0,0
47,81,1,1,0,0,0,0,0,1
64,73,3,1,0,0,1,0,0,1
27,30,4,3,0,0,0,0,1,1
66,59,3,1,0,0,0,0,0,0
43,21,3,1,0,0,0,0,0,0
34,65,3,2,104,0,0,0,1,0
28,41,3,2,161,0,0,0,1,0
52,52,4,3,121,0,0,0,0,0
45,84,4,2,180,0,0,0,1,0
24,135,2,1,0,0,0,0,1,0
39,18,4,3,0,0,1,0,0,0
40,34,1,1,0,0,0,0,1,1
30,85,4,3,0,0,0,0,1,0
49,23,1,3,0,0,0,0,0,0
53,65,4,2,0,0,0,0,0,1
56,195,1,1,0,0,0,0,0,0
50,40,4,1,89,0,0,0,1,0
53,141,2,3,0,1,0,0,0,0
60,95,2,2,322,0,0,0,1,1
58,23,3,2,131,0,0,0,0,0
43,82,2,2,0,0,0,0,1,1
46,53,4,3,0,0,0,0,0,0
29,10,4,1,87,0,0,0,1,1
56,75,1,2,125,0,0,0,1,0
48,23,4,2,122,0,0,0,0,0
61,133,1,1,0,0,0,0,1,0
41,129,1,1,0,0,0,0,0,1
35,85,4,2,131,0,0,0,0,0
48,168,2,1,308,0,0,0,1,0
43,83,4,3,0,0,0,0,1,0
37,52,2,2,0,0,0,0,1,0
47,114,1,1,0,0,1,1,1,1
29,81,1,3,0,0,0,0,0,0
63,32,1,2,0,0,0,0,0,0
43,63,3,3,0,0,0,0,0,0
57,70,3,3,0,0,0,0,0,0
55,20,2,1,0,0,0,0,1,0
47,138,2,1,0,0,0,0,1,1
58,63,4,2,0,0,0,0,0,0
53,85,1,3,118,0,0,0,1,0
59,180,2,2,0,1,1,1,1,1
46,80,4,3,0,0,0,0,1,0
41,53,1,3,0,0,0,0,1,0
46,72,2,2,75,0,0,0,1,0
44,123,3,1,0,1,0,1,1,1
44,91,2,3,0,0,0,0,1,0
50,148,2,1,0,0,0,0,1,0
51,163,2,3,0,1,0,0,1,0
55,28,4,3,149,0,0,0,1,1
37,193,1,1,0,0,0,0,0,0
34,22,3,3,0,0,0,0,1,0
59,74,4,1,0,0,0,0,1,1
45,70,4,3,0,0,0,0,1,1
30,11,1,2,0,0,0,0,1,1
32,61,3,2,0,0,0,0,0,0
61,41,1,1,0,0,0,0,1,1
54,108,4,2,0,1,0,0,1,0
35,23,4,3,0,0,0,0,0,1
63,135,2,3,183,1,0,0,0,0
66,30,2,3,86,0,0,0,0,0
48,144,4,2,0,1,0,0,0,0
60,139,4,1,0,1,0,0,1,0
41,143,2,3,209,1,0,0,1,0
31,44,1,1,0,0,0,0,1,1
58,49,4,2,0,0,0,0,1,0
67,75,4,2,182,0,0,0,1,0
35,43,2,1,0,0,0,0,1,0
40,59,3,3,0,0,0,0,1,0
42,154,3,1,0,1,0,1,1,1
44,75,1,3,0,0,0,0,0,1
47,75,1,2,0,0,0,0,0,1
59,88,2,1,278,0,0,0,0,0
29,91,1,3,0,1,0,0,0,0
